Date,North Tower (kWh),temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
2019-02-20 9:00:00,161.626,8.778333333,70.8825,0,0,1023.25,327.675,0,0
2019-02-20 10:00:00,220.019,10.10583333,60.56083333,0,0,1024,377.9166667,0,0
2019-02-20 11:00:00,268.748,11.815,56.9725,0,0,1024,540.5333333,0,0
2019-02-20 12:00:00,258.375,14.12583333,56.94166667,0,0,1023.5,577.8333333,0,0
2019-02-20 13:00:00,240.293,16.3925,51.3175,0,0,1023,622.875,0,0
2019-02-20 14:00:00,265.59,16.53166667,49.55,0,0,1022.666667,569.8583333,0,0
2019-02-20 15:00:00,271.467,16.015,50.69583333,0,0,1022,420.2916667,0,0
2019-02-20 16:00:00,265.799,15.52833333,52.47,0,0,1022.75,272.5333333,0,0
2019-02-20 17:00:00,201.88,14.9425,50.48916667,0,0,1022,95.96166667,0,0
2019-02-20 18:00:00,180.687,14.03083333,53.3875,0,0,1022.833333,4.426416667,0,0
2019-02-20 19:00:00,139.803,13.84916667,53.19333333,0,0,1023,1.028916667,0,0
2019-02-20 20:00:00,100.732,13.55416667,54.365,0,0,1023,1.340916667,0,0
2019-02-20 21:00:00,76.428,13.36666667,54.53166667,0,0,1023.916667,1.348,0,0
2019-02-20 22:00:00,63.862,12.8025,58.20833333,0,0,1024,1.92475,0,0
2019-02-20 23:00:00,58.637,12.41416667,61.005,0,0,1024,4.02275,0,0
2019-02-21 0:00:00,56.346,12.15833333,64.82,0,0,1024,3.750416667,0,0
2019-02-21 1:00:00,53.233,11.65333333,70.3025,0,0,1024,3.263333333,0,0
2019-02-21 2:00:00,49.818,10.56916667,73.55083333,0,0,1023.75,3.648583333,0,0
2019-02-21 3:00:00,49.755,9.351666667,85.09166667,0,0,1023,5.304166667,0,0
2019-02-21 4:00:00,49.249,8.920833333,87.89166667,0,0,1023,3.316833333,0,0
2019-02-21 5:00:00,62.186,8.798333333,89.06666667,0,0,1023.166667,4.891833333,0,0
2019-02-21 6:00:00,57.771,8.7725,89.15833333,0,0,1024,5.655416667,0,0
2019-02-21 7:00:00,102.521,9.03,87.25,0,0,1024,32.70441667,0,0
2019-02-21 8:00:00,138.438,10.00666667,81.84166667,0,0,1024.916667,146.1666667,0,0
2019-02-21 9:00:00,163.7,10.99083333,76.675,0,0,1025,206.8,0,0
2019-02-21 10:00:00,223.62,12.12916667,70.96916667,0,0,1025,375.1416667,0,0
2019-02-21 11:00:00,270.844,13.41,60.845,0,0,1025.166667,583.225,0,0
2019-02-21 12:00:00,260.235,14.52083333,59.18916667,0,0,1025.25,642.9916667,0,0
2019-02-21 13:00:00,254.754,15.61166667,55.69166667,0,0,1024.416667,630.1416667,0,0
2019-02-21 14:00:00,252.954,16.56083333,52.18416667,0,0,1024,534.0583333,0,0
2019-02-21 15:00:00,268.429,17.21583333,51.95583333,0,0,1024,373.6166667,0,0
2019-02-21 16:00:00,257.083,17.09833333,54.32583333,0,0,1024.583333,214.6333333,0,0
2019-02-21 17:00:00,196.425,15.18166667,64.21083333,0,0,1025.916667,74.7625,0,0
2019-02-21 18:00:00,181.159,14.43333333,70.58833333,0,0,1026.083333,7.802333333,0,0
2019-02-21 19:00:00,140.89,14.16416667,75.64166667,0,0,1027.083333,5.759,0,0
2019-02-21 20:00:00,100.137,13.92666667,76.55833333,0,0,1028,3.666583333,0,0
2019-02-21 21:00:00,76.995,13.695,76.96666667,0,0,1028,5.065166667,0,0
2019-02-21 22:00:00,63.692,13.2175,78.06666667,0,0,1028,5.84625,0,0
2019-02-21 23:00:00,54.609,13.31916667,73.625,0,0,1028,4.279333333,0,0
2019-02-22 0:00:00,52.828,11.95916667,78.975,0,0,1028,4.9345,0,0
2019-02-22 1:00:00,51.647,11.7025,76.41666667,0,0,1028,7.295166667,0,0
2019-02-22 2:00:00,51.132,11.24416667,78.5,0,0,1027.666667,6.371666667,0,0
2019-02-22 3:00:00,52.045,11.00916667,81.59166667,0,0,1027,6.440333333,0,0
2019-02-22 4:00:00,51.725,10.68583333,83.3,0,0,1027,6.05375,0,0
2019-02-22 5:00:00,63.12,10.575,82.88333333,0,0,1027.5,5.89475,0,0
2019-02-22 6:00:00,58.56,10.05083333,84.275,0,0,1027.75,6.112166667,0,0
2019-02-22 7:00:00,99.72,10,83.5,0,0,1028,17.679,0,0
2019-02-22 8:00:00,141.737,10.915,76.7,0,0,1028,146.5083333,0,0
2019-02-22 9:00:00,163.943,11.92,69.2025,0,0,1028,340.175,0,0
2019-02-22 10:00:00,223.384,12.89166667,63.36583333,0,0,1028,487.95,0,0
2019-02-22 11:00:00,277.431,14.33666667,56.97333333,0,0,1028,592.7,0,0
2019-02-22 12:00:00,259.651,16.22666667,50.61333333,0,0,1028,655.1416667,0,0
2019-02-22 13:00:00,256.231,17.1625,47.15583333,0,0,1027.083333,638.2583333,0,0
2019-02-22 14:00:00,252.163,18.32666667,43.75583333,0,0,1027,584.075,0,0
2019-02-22 15:00:00,266.604,19.01583333,40.05083333,0,0,1027,361.1583333,0,0
2019-02-22 16:00:00,260.312,19.01833333,44.79916667,0,0,1027.75,188.6083333,0,0
2019-02-22 17:00:00,198.012,18.68416667,42.73583333,0,0,1028,111.5075,0,0
2019-02-22 18:00:00,179.661,17.86166667,43.5575,0,0,1028,5.039833333,0,0
2019-02-22 19:00:00,135.919,17.11916667,44.2825,0,0,1028.75,0.9205,0,0
2019-02-22 20:00:00,96.826,16.21833333,49.04333333,0,0,1029,1.1005,0,0
2019-02-22 21:00:00,72.721,16.08083333,48.21,0,0,1029,0.7845833333,0,0
2019-02-22 22:00:00,60.914,14.41416667,61.70833333,0,0,1029,3.451666667,0,0
2019-02-22 23:00:00,55.962,14.29666667,63.03083333,0,0,1029,4.416416667,0,0
2019-02-23 0:00:00,54.755,12.66333333,76.99166667,0,0,1029.166667,3.609,0,0
2019-02-23 1:00:00,53.829,11.99666667,79.85,0,0,1029.416667,4.610916667,0,0
2019-02-23 2:00:00,51.244,11.59416667,79.36666667,0,0,1029.083333,4.115166667,0,0
2019-02-23 3:00:00,51.425,11.31333333,80.13333333,0,0,1029.5,4.334416667,0,0
2019-02-23 4:00:00,49.89,11.0075,80.25833333,0,0,1029.666667,3.944083333,0,0
2019-02-23 5:00:00,49.412,10.52916667,82.45833333,0,0,1030,5.788916667,0,0
2019-02-23 6:00:00,49.009,10.24916667,81.5,0,0,1030,3.59575,0,0
2019-02-23 7:00:00,50.462,10.1425,81.125,0,0,1030,29.27491667,0,0
2019-02-23 8:00:00,51.422,10.54083333,78.70833333,0,0,1030.833333,122.15,0,0
2019-02-23 9:00:00,52.76,11.05916667,75.44166667,0,0,1031,218.125,0,0
2019-02-23 10:00:00,53.626,12.48833333,68.17,0,0,1031,384.25,0,0
2019-02-23 11:00:00,53.331,14.70333333,58.20333333,0,0,1031,621.8833333,0,0
2019-02-23 12:00:00,53.086,16.71,47.5675,0,0,1030.25,590.9083333,0,0
2019-02-23 13:00:00,56.129,17.91916667,41.50333333,0,0,1029.916667,652.1916667,0,0
2019-02-23 14:00:00,58.379,19.2,38.41416667,0,0,1029,589.525,0,0
2019-02-23 15:00:00,59.93,20.56333333,35.44083333,0,0,1029,456.9333333,0,0
2019-02-23 16:00:00,62.121,20.36666667,33.52916667,0,0,1029,282.7916667,0,0
2019-02-23 17:00:00,61.942,19.10166667,34.1475,0,0,1029,104.4433333,0,0
2019-02-23 18:00:00,65.521,17.425,35.44583333,0,0,1029,6.55275,0,0
2019-02-23 19:00:00,65.589,16.805,32.26416667,0,0,1029,0.6483333333,0,0
2019-02-23 20:00:00,60.885,16.5825,31.45833333,0,0,1029,0.7405833333,0,0
2019-02-23 21:00:00,56.49,16.7325,28.81833333,0,0,1029,0.9254166667,0,0
2019-02-23 22:00:00,56.497,16.77,27.58833333,0,0,1029,0.6461666667,0,0
2019-02-23 23:00:00,55.71,16.825,25.32666667,0,0,1028.583333,0.7820833333,0,0
2019-02-24 0:00:00,54.967,15.62,30.7175,0,0,1028.5,0.8283333333,0,0
2019-02-24 1:00:00,51.617,15.64666667,29.19916667,0,0,1028.333333,0.8930833333,0,0
2019-02-24 2:00:00,49.655,15.49583333,28.795,0,0,1028,0.6345833333,0,0
2019-02-24 3:00:00,49.249,14.515,35.80833333,0,0,1028,0.83525,0,0
2019-02-24 4:00:00,49.731,13.11666667,45.065,0,0,1028,1.066166667,0,0
2019-02-24 5:00:00,49.458,12.61166667,55.83916667,0,0,1028,2.381666667,0,0
2019-02-24 6:00:00,47.818,10.21416667,75.08833333,0,0,1028,2.771583333,0,0
2019-02-24 7:00:00,49.139,10.295,72.00416667,0,0,1028.666667,28.24741667,0,0
2019-02-24 8:00:00,48.598,12.50416667,55.69666667,0,0,1029.166667,192.2083333,0,0
2019-02-24 9:00:00,49.665,13.82583333,51.99916667,0,0,1029,367.45,0,0
2019-02-24 10:00:00,50.625,15.96666667,43.60583333,0,0,1029.083333,530.8,0,0
2019-02-24 11:00:00,52.473,16.85916667,38.58583333,0,0,1029.166667,645.125,0,0
2019-02-24 12:00:00,52.901,17.37083333,36.40083333,0,0,1028.75,697.5,0,0
2019-02-24 13:00:00,54.551,17.97166667,40.79666667,0,0,1028,667.7166667,0,0
2019-02-24 14:00:00,55.662,18.605,38.86083333,0,0,1027,550.4333333,0,0
2019-02-24 15:00:00,56.761,19.61666667,39.02833333,0,0,1027,536.6666667,0,0
2019-02-24 16:00:00,57.387,20.02666667,35.68166667,0,0,1027,311.5166667,0,0
2019-02-24 17:00:00,56.882,20.01083333,35.42333333,0,0,1027,139.3533333,0,0
2019-02-24 18:00:00,61.505,18.99583333,39.17083333,0,0,1027.583333,5.015416667,0,0
2019-02-24 19:00:00,62.886,19.08833333,36.88083333,0,0,1028.333333,0.8488333333,0,0
2019-02-24 20:00:00,58.444,18.71,37.4325,0,0,1029,0.706,0,0
2019-02-24 21:00:00,55.385,18.13666667,37.95333333,0,0,1029.5,1.188166667,0,0
2019-02-24 22:00:00,53.744,17.7875,37.7875,0,0,1030,0.8558333333,0,0
2019-02-24 23:00:00,53.885,16.19333333,44.455,0,0,1030,0.8674166667,0,0
2019-02-25 0:00:00,53.403,14.705,51.18666667,0,0,1029.666667,0.6599166667,0,0
2019-02-25 1:00:00,49.773,13.84,54.3,0,0,1029,0.75225,0,0
2019-02-25 2:00:00,49.639,12.77666667,61.2825,0,0,1029,2.596166667,0,0
2019-02-25 3:00:00,49.972,11.53916667,71.13666667,0,0,1029,3.29825,0,0
2019-02-25 4:00:00,48.806,10.88833333,72.38333333,0,0,1029,3.487416667,0,0
2019-02-25 5:00:00,56.439,10.22583333,74.25,0,0,1029,4.1335,0,0
2019-02-25 6:00:00,60.037,9.735833333,75.75,0,0,1029.916667,4.124916667,0,0
2019-02-25 7:00:00,100.32,9.8475,76.06666667,0,0,1030.25,31.34058333,0,0
2019-02-25 8:00:00,134.895,10.40166667,72.32666667,0,0,1031,191.1833333,0,0
2019-02-25 9:00:00,155.579,11.7275,64.55916667,0,0,1031,382.05,0,0
2019-02-25 10:00:00,219.285,13.28583333,54.02833333,0,0,1031,540.2833333,0,0
2019-02-25 11:00:00,285.744,15.1375,44.98166667,0,0,1030.166667,649.5833333,0,0
2019-02-25 12:00:00,246.625,16.4025,42.15833333,0,0,1029.416667,697.6583333,0,0
2019-02-25 13:00:00,243.563,17.34083333,43.00416667,0,0,1028.25,686.775,0,0
2019-02-25 14:00:00,257.093,19.45,34.46583333,0,0,1027.416667,612.6,0,0
2019-02-25 15:00:00,269.292,20.93083333,28.855,0,0,1027,484.2083333,0,0
2019-02-25 16:00:00,270.524,20.88916667,29.46416667,0,0,1027,280.5,0,0
2019-02-25 17:00:00,197.822,20.24333333,28.89,0,0,1027,73.485,0,0
2019-02-25 18:00:00,183.543,19.05916667,30.79833333,0,0,1027,5.217916667,0,0
2019-02-25 19:00:00,141.618,18.62166667,31.46416667,0,0,1027,0.768,0,0
2019-02-25 20:00:00,103.074,18.02583333,34.15833333,0,0,1027,0.8835833333,0,0
2019-02-25 21:00:00,81.337,17.58833333,36.57833333,0,0,1027,0.94125,0,0
2019-02-25 22:00:00,61.859,16.8075,40.47,0,0,1027,0.8580833333,0,0
2019-02-25 23:00:00,57.521,16.09666667,43.57666667,0,0,1027,0.9253333333,0,0
2019-02-26 0:00:00,55.116,15.3475,47.78333333,0,0,1027,1.241416667,0,0
2019-02-26 1:00:00,52.249,13.46666667,57.15833333,0,0,1027,2.079333333,0,0
2019-02-26 2:00:00,51.902,12.68916667,62.37083333,0,0,1026.25,3.5145,0,0
2019-02-26 3:00:00,51.98,11.71416667,67.365,0,0,1026,3.877083333,0,0
2019-02-26 4:00:00,50.913,11.55,63.87916667,0,0,1025.25,2.545916667,0,0
2019-02-26 5:00:00,62.526,11.19166667,67.17333333,0,0,1025.083333,3.757,0,0
2019-02-26 6:00:00,59.81,10.40083333,68.99583333,0,0,1025.75,4.774333333,0,0
2019-02-26 7:00:00,100.917,10.14416667,66.47083333,0,0,1025.916667,26.17983333,0,0
2019-02-26 8:00:00,139.865,10.125,64.72083333,0,0,1026,101.1966667,0,0
2019-02-26 9:00:00,161.128,11.1075,58.27083333,0,0,1026,341.925,0,0
2019-02-26 10:00:00,222.466,12.24916667,53.54,0,0,1026,527.4833333,0,0
2019-02-26 11:00:00,296.358,13.49333333,51.10166667,0,0,1025.916667,669.0666667,0,0
2019-02-26 12:00:00,263.336,15.93166667,42.30916667,0,0,1025,693.5333333,0,0
2019-02-26 13:00:00,258.319,17.31166667,33.46166667,0,0,1024.25,601.5333333,0,0
2019-02-26 14:00:00,272.083,18.4925,29.26416667,0,0,1023.25,519.4583333,0,0
2019-02-26 15:00:00,268.902,18.87333333,29.98333333,0,0,1023,331.05,0,0
2019-02-26 16:00:00,265.403,18.63333333,29.82083333,0,0,1023,155.1583333,0,0
2019-02-26 17:00:00,210.478,18.1,32.27083333,0,0,1023,86.83833333,0,0
2019-02-26 18:00:00,188.932,17.40416667,34.58,0,0,1023.666667,8.283666667,0,0
2019-02-26 19:00:00,145.324,16.83666667,39.34333333,0,0,1024.583333,1.148916667,0,0
2019-02-26 20:00:00,100.548,14.98916667,59.1,0,0,1025,2.641666667,0,0
2019-02-26 21:00:00,75.909,14.5675,62.0975,0,0,1025.666667,3.024916667,0,0
2019-02-26 22:00:00,67.691,14.4175,56.5175,0,0,1025.833333,2.21975,0,0
2019-02-26 23:00:00,62.549,13.73083333,62.89333333,0,0,1026,4.079916667,0,0
2019-02-27 0:00:00,56.977,13.58416667,62.23416667,0,0,1025.583333,3.288666667,0,0
2019-02-27 1:00:00,53.872,13.37333333,60.79333333,0,0,1026,4.55325,0,0
2019-02-27 2:00:00,52.645,13.055,60.3525,0,0,1026,4.317833333,0,0
2019-02-27 3:00:00,52.45,12.65333333,64.03,0,0,1026,3.584083333,0,0
2019-02-27 4:00:00,51.44,12.23083333,66.53333333,0,0,1026,3.74775,0,0
2019-02-27 5:00:00,65.044,11.7475,69.56833333,0,0,1026.666667,4.1705,0,0
2019-02-27 6:00:00,59.437,11.9825,70.53,0,0,1027,3.854583333,0,0
2019-02-27 7:00:00,98.314,11.62,73.85,0,0,1027.25,39.56016667,0,0
2019-02-27 8:00:00,139.748,11.98416667,70.76416667,0,0,1028,131.1091667,0,0
2019-02-27 9:00:00,163.064,13.3025,65.43916667,0,0,1028.833333,252.1333333,0,0
2019-02-27 10:00:00,230.916,14.85333333,61.57416667,0,0,1029,369.9333333,0,0
2019-02-27 11:00:00,300.196,14.93166667,59.6125,0,0,1029.083333,476.875,0,0
2019-02-27 12:00:00,272.452,16.30166667,57.36833333,0,0,1029.083333,526.725,0,0
2019-02-27 13:00:00,268.624,16.78583333,56.9225,0,0,1029,576.9,0,0
2019-02-27 14:00:00,278.114,16.14333333,59.74583333,0,0,1029,178.0233333,0,0
2019-02-27 15:00:00,286.608,15.56666667,64.85416667,0,0,1029,199.7208333,0,0
2019-02-27 16:00:00,273.85,15.89416667,60.76666667,0,0,1029,149.25,0,0
2019-02-27 17:00:00,213.158,15.25166667,58.2925,0,0,1029.083333,88.16,0,0
2019-02-27 18:00:00,187.205,14.10833333,61.7675,0,0,1030,8.524416667,0,0
2019-02-27 19:00:00,148.506,13.18583333,56.1475,0,0,1030.083333,2.655333333,0,0
2019-02-27 20:00:00,102.627,12.46166667,58.415,0,0,1030.833333,2.591333333,0,0
2019-02-27 21:00:00,77.224,12.13666667,59.52333333,0,0,1031,2.654333333,0,0
2019-02-27 22:00:00,61.826,12.06833333,62.495,0,0,1031,3.73475,0,0
2019-02-27 23:00:00,55.775,11.83416667,64.54333333,0,0,1031.833333,3.748916667,0,0
2019-02-28 0:00:00,52.403,11.46916667,67.77916667,0,0,1032,3.780333333,0,0
2019-02-28 1:00:00,48.762,11.21166667,71.19166667,0,0,1031.083333,4.429,0,0
2019-02-28 2:00:00,47.853,10.93166667,72.63333333,0,0,1031,4.486583333,0,0
2019-02-28 3:00:00,47.817,10.60416667,75.08333333,0,0,1031,4.470083333,0,0
2019-02-28 4:00:00,47.236,10.44166667,78.05,0,0,1031,5.248333333,0,0
2019-02-28 5:00:00,58.026,10.52333333,80.61666667,0,0,1031,3.184833333,0,0
2019-02-28 6:00:00,55.099,10.61,79.36666667,0,0,1031,5.02425,0,0
2019-02-28 7:00:00,95.945,10.89666667,74.00833333,0,0,1031.166667,26.05275,0,0
2019-02-28 8:00:00,133.536,11.5,70.82916667,0,0,1032,133.775,0,0
2019-02-28 9:00:00,158.297,12.38583333,64.8425,0,0,1032,303.5666667,0,0
2019-02-28 10:00:00,222.631,13.555,57.8625,0,0,1032,529.7,0,0
2019-02-28 11:00:00,293.884,14.85916667,49.93,0,0,1032,551.3583333,0,0
2019-02-28 12:00:00,260.361,15.1925,49.20333333,0,0,1031.5,643.0166667,0,0
2019-02-28 13:00:00,261.696,16.23083333,46.3275,0,0,1030.583333,666.1333333,0,0
2019-02-28 14:00:00,272.374,16.4825,44.455,0,0,1029.833333,482.1166667,0,0
2019-02-28 15:00:00,275.162,15.69833333,48.205,0,0,1029,294.6833333,0,0
2019-02-28 16:00:00,265.994,14.69,49.1725,0,0,1029,224.1583333,0,0
2019-02-28 17:00:00,203.815,13.82666667,47.33166667,0,0,1029,83.7575,0,0
2019-02-28 18:00:00,183.653,13.23333333,49.08583333,0,0,1029,6.947,0,0
2019-02-28 19:00:00,144.613,12.45666667,55.61916667,0,0,1029,1.562166667,0,0
2019-02-28 20:00:00,99.138,12.045,59.78166667,0,0,1029,2.633166667,0,0
2019-02-28 21:00:00,69.362,11.85333333,67.23416667,0,0,1029,3.71825,0,0
2019-02-28 22:00:00,60.255,11.54666667,71.60833333,0,0,1029,4.488916667,0,0
2019-02-28 23:00:00,54.606,11.30333333,72.74166667,0,0,1028.75,4.47475,0,0
2019-03-01 0:00:00,47.561,11.07666667,74.90833333,0,0,1028,4.779583333,0,0
2019-03-01 1:00:00,46.37,11.045,75.16666667,0,0,1028,4.1035,0,0
2019-03-01 2:00:00,46.048,11.03583333,75.56666667,0,0,1027.666667,4.890333333,0,0
2019-03-01 3:00:00,46.534,11.04166667,75.7,0,0,1027,3.374416667,0,0
2019-03-01 4:00:00,46.234,11.24083333,75.44166667,0,0,1027,4.292416667,0,0
2019-03-01 5:00:00,47.152,11.56333333,74.20833333,0,0,1027,3.905166667,0,0
2019-03-01 6:00:00,61.202,11.68083333,73.275,0,0,1027,3.757333333,0,0
2019-03-01 7:00:00,102.307,11.865,72.54166667,0,0,1027,34.95858333,0,0
2019-03-01 8:00:00,137.368,12.39666667,71.18333333,0,0,1027.583333,127.2166667,0,0
2019-03-01 9:00:00,155.998,12.90166667,67.88666667,0,0,1028,349.95,0,0
2019-03-01 10:00:00,216.133,13.92333333,63.04916667,0,0,1028,595.4333333,0,0
2019-03-01 11:00:00,257.595,14.85666667,59.4675,0,0,1028,543.1833333,0,0
2019-03-01 12:00:00,227.384,15.83833333,56.85333333,0,0,1027.5,763.25,0,0
2019-03-01 13:00:00,231.99,16.61083333,53.78583333,0,0,1027,612.5083333,0,0
2019-03-01 14:00:00,251.406,14.755,65.34083333,0,0,1027,375.65,0,0
2019-03-01 15:00:00,235.797,13.75083333,71.6975,0,0,1027,343.7166667,0,0
2019-03-01 16:00:00,231.744,13.85583333,68.76,0,0,1027,231.8666667,0,0
2019-03-01 17:00:00,193.127,13.51,69.715,0,0,1027.083333,89.68916667,0,0
2019-03-01 18:00:00,173.42,13.28916667,69.49333333,0,0,1028,18.25133333,0,0
2019-03-01 19:00:00,136.912,12.88833333,73.18333333,0,0,1028.25,4.598833333,0,0
2019-03-01 20:00:00,102.117,12.64,73.55,0,0,1029,5.104583333,0,0
2019-03-01 21:00:00,67.679,12.50583333,73.225,0,0,1029,4.990166667,0,0
2019-03-01 22:00:00,59.971,12.3625,74.01666667,0,0,1029.083333,5.057083333,0,0
2019-03-01 23:00:00,54.704,12.10583333,80.79166667,0,0,1029.75,5.758583333,0,0
2019-03-02 0:00:00,48.025,12.43833333,80.36666667,0,0,1029.75,4.99475,0,0
2019-03-02 1:00:00,46.764,12.54333333,80.49166667,0,0,1029.083333,4.20275,0,0
2019-03-02 2:00:00,46.982,12.61166667,79.86666667,0,0,1029,5.538166667,0,0
2019-03-02 3:00:00,47.568,12.49,80.48333333,0,0,1028.75,6.1985,0,0
2019-03-02 4:00:00,46.347,12.535,81.575,0,0,1028,4.61275,0,0
2019-03-02 5:00:00,44.988,12.67666667,80.325,0,0,1028,4.348083333,0,0
2019-03-02 6:00:00,45.691,12.83833333,77.65,0,0,1028.666667,4.831833333,0,0
2019-03-02 7:00:00,47.019,12.98,76.04166667,0,0,1029,14.42591667,0,0
2019-03-02 8:00:00,46.121,13.31916667,74.59166667,0,0,1029.166667,72.82,0,0
2019-03-02 9:00:00,47.648,13.79666667,70.4225,0,0,1029.833333,272.1833333,0,0
2019-03-02 10:00:00,47.873,15.0425,64.86916667,0,0,1029,576.0166667,0,0
2019-03-02 11:00:00,48.356,17.07416667,54.765,0,0,1029,681.475,0,0
2019-03-02 12:00:00,48.861,18.35333333,48.6775,0,0,1028.666667,725.8333333,0,0
2019-03-02 13:00:00,48.036,19.11083333,49.24333333,0,0,1027.5,693.4666667,0,0
2019-03-02 14:00:00,49.007,18.8625,49.05916667,0,0,1027,603.025,0,0
2019-03-02 15:00:00,54.16,18.61916667,49.08666667,0,0,1026.166667,513.85,0,0
2019-03-02 16:00:00,54.918,17.3275,52.7525,0,0,1026,342.5833333,0,0
2019-03-02 17:00:00,54.825,15.58166667,59.75666667,0,0,1026,148.8083333,0,0
2019-03-02 18:00:00,58.57,13.685,64.96833333,0,0,1026.166667,13.74091667,0,0
2019-03-02 19:00:00,58.966,12.73666667,68.37083333,0,0,1027,4.843416667,0,0
2019-03-02 20:00:00,58.18,12.44083333,68.8775,0,0,1027,4.926916667,0,0
2019-03-02 21:00:00,54.315,11.93,70.89083333,0,0,1027,4.290666667,0,0
2019-03-02 22:00:00,51.057,11.40416667,74.25833333,0,0,1027,3.074083333,0,0
2019-03-02 23:00:00,48.313,11.0725,77.525,0,0,1027,4.376,0,0
2019-03-03 0:00:00,51.02,10.95666667,78.49166667,0,0,1027,4.341166667,0,0
2019-03-03 1:00:00,48.157,10.93916667,77.69166667,0,0,1026.583333,5.489,0,0
2019-03-03 2:00:00,46.37,10.8725,78.34166667,0,0,1026,3.058083333,0,0
2019-03-03 3:00:00,46.498,10.76083333,78.96666667,0,0,1026,5.385333333,0,0
2019-03-03 4:00:00,46.438,10.56666667,79.675,0,0,1026,5.28975,0,0
2019-03-03 5:00:00,46.423,10.45083333,80.35833333,0,0,1026,4.878083333,0,0
2019-03-03 6:00:00,46.394,10.2125,81.025,0,0,1026,4.83375,0,0
2019-03-03 7:00:00,46.779,10.185,83.83333333,0,0,1026.333333,27.27675,0,0
2019-03-03 8:00:00,47.098,10.225,86.25833333,0,0,1026.833333,127.895,0,0
2019-03-03 9:00:00,48.767,10.47083333,85.975,0,0,1026.75,265.45,0,0
2019-03-03 10:00:00,48.283,12.4325,77.0575,0,0,1026,513.9333333,0,0
2019-03-03 11:00:00,49.579,14.63333333,62.60416667,0,0,1026,553.4,0,0
2019-03-03 12:00:00,49.63,15.90666667,56.815,0,0,1025.833333,711.075,0,0
2019-03-03 13:00:00,48.212,14.81833333,64.88333333,0,0,1025,601,0,0
2019-03-03 14:00:00,50.141,14.15916667,71.32583333,0,0,1025,525.3333333,0,0
2019-03-03 15:00:00,51.955,14.69,67.43833333,0,0,1024.333333,474.35,0,0
2019-03-03 16:00:00,52.68,14.8775,65.69916667,0,0,1024,355.95,0,0
2019-03-03 17:00:00,52.62,13.93083333,72.6375,0,0,1024,128.3183333,0,0
2019-03-03 18:00:00,54.974,13.40666667,80.2,0,0,1024,11.92491667,0,0
2019-03-03 19:00:00,51.262,13.405,82.775,0,0,1024,5.456166667,0,0
2019-03-03 20:00:00,49.398,13.57833333,82.84166667,0,0,1024,4.402583333,0,0
2019-03-03 21:00:00,47.872,13.71583333,83.475,0,0,1024.083333,4.1925,0,0
2019-03-03 22:00:00,49.702,13.74333333,84.75,0,0,1024.083333,4.866333333,0,0
2019-03-03 23:00:00,50.221,13.73083333,85.39166667,0,0,1024,2.877083333,0,0
2019-03-04 0:00:00,50.135,13.7975,85.41666667,0,0,1023.333333,5.689333333,0,0
2019-03-04 1:00:00,49.598,13.63083333,86.55833333,0,0,1023,3.809583333,0.01666666667,0.01666666667
2019-03-04 2:00:00,47.866,13.425,88.525,0,0,1022.75,2.120416667,0.5083333333,0.525
2019-03-04 3:00:00,46.981,12.9875,88.76666667,0,0,1022,1.276166667,0.6,1.108333333
2019-03-04 4:00:00,48.451,12.41916667,86.18333333,0,0,1022.5,1.24375,0.09166666667,1.2
2019-03-04 5:00:00,60.647,12.30333333,81.49166667,0,0,1023,1.562666667,0,1.2
2019-03-04 6:00:00,55.879,12.2675,80.275,0,0,1023,2.448833333,0,1.2
2019-03-04 7:00:00,100.926,12.2275,81.78333333,0,0,1023.333333,28.23008333,0,1.2
2019-03-04 8:00:00,141.423,13.07833333,77.68333333,0,0,1024,219.3916667,0,1.2
2019-03-04 9:00:00,266.061,13.9525,67.57916667,0,0,1024,433.25,0,1.2
2019-03-04 10:00:00,277.418,15.125,56.52583333,0,0,1024,431.225,0,1.2
2019-03-04 11:00:00,279.899,14.89916667,58.10666667,0,0,1024,378.475,0,1.2
2019-03-04 12:00:00,275.301,15.04666667,59.62416667,0,0,1023.75,550.35,0,1.2
2019-03-04 13:00:00,289.176,15.48833333,51.90333333,0,0,1023,291.6166667,0,1.2
2019-03-04 14:00:00,288.467,15.89166667,52.02333333,0,0,1022.083333,445.8583333,0,1.2
2019-03-04 15:00:00,289.323,15.19833333,59.54833333,0,0,1022,412.3833333,0,1.2
2019-03-04 16:00:00,284.66,14.715,61.80833333,0,0,1022,296.6916667,0,1.2
2019-03-04 17:00:00,289.824,14.12666667,62.64833333,0,0,1022,76.7,0,1.2
2019-03-04 18:00:00,210.015,13.85333333,61.28666667,0,0,1022,8.240083333,0,1.2
2019-03-04 19:00:00,149.374,13.38916667,63.1625,0,0,1022,1.961416667,0,1.2
2019-03-04 20:00:00,109.861,13.21083333,66.3075,0,0,1022,3.14975,0,1.2
2019-03-04 21:00:00,73.313,13.22916667,69.915,0,0,1022,2.607583333,0,1.2
2019-03-04 22:00:00,57.342,12.9925,74.8,0,0,1021.833333,2.8985,0,1.2
2019-03-04 23:00:00,54.198,12.89333333,78.325,0,0,1021,3.468083333,0,1.2
2019-03-05 0:00:00,59.904,13.0475,79.275,0,0,1021,3.949833333,0,0
2019-03-05 1:00:00,55.819,12.91,78.85,0,0,1020.583333,3.1315,0,0
